"","Date","Real","SVM","NB","RVM","NET"
"538","2008-06-19","0","0","0","0","0"
"539","2008-06-26","0","1","1","0","0"
"540","2008-07-03","0","0","1","0","1"
"541","2008-07-10","0","0","0","0","0"
"542","2008-07-17","0","1","1","0","1"
"543","2008-07-24","0","1","1","0","1"
"544","2008-07-31","0","0","1","0","1"
"545","2008-08-07","0","0","0","0","0"
"546","2008-08-14","0","0","1","0","0"
"547","2008-08-21","0","0","0","0","0"
"548","2008-08-28","0","0","1","1","1"
"549","2008-09-04","0","1","1","1","0"
"550","2008-09-11","0","1","1","1","0"
"551","2008-09-18","0","1","1","1","1"
"552","2008-09-25","0","0","1","1","1"
"553","2008-10-02","0","0","1","1","0"
"554","2008-10-09","0","0","1","1","0"
"555","2008-10-16","0","1","1","1","0"
"556","2008-10-23","0","0","1","1","0"
"557","2008-10-30","0","1","1","1","0"
"558","2008-11-06","0","0","1","1","0"
"559","2008-11-13","0","0","1","1","0"
"560","2008-11-20","0","1","1","1","0"
"561","2008-11-27","0","1","0","0","0"
"562","2008-12-04","0","1","1","1","1"
"563","2008-12-11","0","0","1","1","1"
"564","2008-12-18","0","1","0","1","1"
"565","2008-12-25","0","0","0","1","1"
"566","2009-01-01","0","1","0","1","1"
"567","2009-01-08","0","1","0","0","1"
"568","2009-01-15","0","0","0","0","1"
"569","2009-01-22","0","1","0","0","0"
"570","2009-01-29","0","0","0","0","0"
"571","2009-02-05","0","1","1","1","0"
"572","2009-02-12","0","1","0","1","0"
"573","2009-02-19","0","1","0","0","1"
"574","2009-02-26","0","0","0","1","0"
"575","2009-03-05","0","1","0","0","0"
"576","2009-03-12","0","0","0","0","0"
"577","2009-03-19","0","0","0","0","0"
"578","2009-03-26","0","0","0","0","0"
"579","2009-04-02","0","0","0","0","0"
"580","2009-04-09","0","0","0","0","0"
"581","2009-04-16","0","0","0","0","0"
"582","2009-04-23","0","0","0","0","0"
"583","2009-04-30","0","0","0","0","0"
"584","2009-05-07","0","0","0","0","0"
"585","2009-05-14","0","0","1","1","1"
"586","2009-05-21","0","0","1","0","0"
"587","2009-05-28","0","0","1","0","0"
"588","2009-06-04","0","0","1","1","0"
"589","2009-06-11","0","1","1","0","0"
"590","2009-06-18","0","1","1","1","0"
"591","2009-06-25","0","0","0","0","0"
"592","2009-07-02","0","0","0","0","0"
"593","2009-07-09","0","0","1","1","0"
"594","2009-07-16","0","0","1","0","0"
"595","2009-07-23","0","0","1","1","0"
"596","2009-07-30","0","0","1","1","0"
"597","2009-08-06","0","0","1","0","0"
"598","2009-08-13","0","1","1","1","1"
"599","2009-08-20","0","0","1","1","0"
"600","2009-08-27","0","0","1","1","1"
"601","2009-09-03","0","1","1","1","1"
"602","2009-09-10","0","1","1","0","1"
"603","2009-09-17","0","0","1","1","0"
"604","2009-09-24","0","0","1","1","0"
"605","2009-10-01","0","0","1","1","0"
"606","2009-10-08","0","0","1","0","0"
"607","2009-10-15","0","1","1","1","1"
"608","2009-10-22","1","0","0","0","0"
"609","2009-10-29","1","0","0","0","0"
"610","2009-11-05","1","1","0","0","1"
"611","2009-11-12","0","0","0","0","0"
"612","2009-11-19","0","1","0","0","0"
"613","2009-11-26","0","0","1","1","1"
"614","2009-12-03","0","0","1","1","1"
"615","2009-12-10","0","1","1","1","0"
"616","2009-12-17","0","0","1","0","1"
"617","2009-12-24","0","0","1","0","1"
"618","2009-12-31","0","0","1","1","1"
"619","2010-01-07","0","1","1","1","1"
"620","2010-01-14","0","0","1","0","0"
"621","2010-01-21","0","0","1","0","0"
"622","2010-01-28","0","0","1","0","1"
"623","2010-02-04","0","0","1","0","0"
"624","2010-02-11","0","0","1","1","1"
"625","2010-02-18","0","0","1","1","1"
"626","2010-02-25","0","1","1","1","1"
"627","2010-03-04","0","0","1","1","1"
"628","2010-03-11","0","0","0","0","0"
"629","2010-03-18","0","1","1","1","0"
"630","2010-03-25","0","1","1","1","1"
"631","2010-04-01","0","1","1","1","1"
"632","2010-04-08","0","1","1","1","0"
"633","2010-04-15","0","1","1","1","1"
"634","2010-04-22","0","0","0","0","0"
"635","2010-04-29","0","0","1","0","0"
"636","2010-05-06","0","0","1","0","1"
"637","2010-05-13","0","0","1","0","0"
"638","2010-05-20","0","1","1","1","0"
"639","2010-05-27","0","0","1","0","0"
"640","2010-06-03","0","0","0","0","0"
"641","2010-06-10","0","0","0","0","0"
"642","2010-06-17","0","0","1","0","0"
"643","2010-06-24","0","0","1","0","0"
"644","2010-07-01","0","0","1","0","0"
"645","2010-07-08","0","0","1","1","0"
"646","2010-07-15","0","0","1","1","0"
"647","2010-07-22","0","0","1","1","0"
"648","2010-07-29","0","0","1","0","0"
"649","2010-08-05","0","0","1","0","0"
"650","2010-08-12","0","0","0","0","0"
"651","2010-08-19","0","0","0","0","0"
"652","2010-08-26","0","0","1","1","1"
"653","2010-09-02","0","0","1","1","0"
"654","2010-09-09","0","0","1","1","0"
"655","2010-09-16","0","1","1","1","0"
"656","2010-09-23","0","1","1","1","0"
"657","2010-09-30","0","0","1","1","0"
"658","2010-10-07","0","0","1","1","0"
"659","2010-10-14","0","1","1","1","0"
"660","2010-10-21","0","0","0","0","0"
"661","2010-10-28","0","0","1","1","1"
"662","2010-11-04","0","1","1","1","0"
"663","2010-11-11","0","0","1","1","0"
"664","2010-11-18","0","0","1","1","0"
"665","2010-11-25","0","0","0","1","1"
"666","2010-12-02","0","1","1","1","0"
"667","2010-12-09","0","0","1","1","0"
"668","2010-12-16","0","1","1","1","0"
"669","2010-12-23","0","0","0","0","0"
"670","2010-12-30","0","1","1","1","1"
"671","2011-01-06","0","1","0","1","1"
"672","2011-01-13","0","0","0","0","1"
"673","2011-01-20","0","1","1","1","1"
"674","2011-01-27","0","1","1","1","1"
"675","2011-02-03","0","1","1","1","1"
"676","2011-02-10","0","1","1","1","0"
"677","2011-02-17","0","1","1","1","0"
"678","2011-02-24","0","1","0","1","1"
"679","2011-03-03","0","1","1","1","1"
"680","2011-03-10","0","1","1","1","0"
"681","2011-03-17","0","0","0","0","0"
"682","2011-03-24","0","0","0","0","1"
"683","2011-03-31","0","0","1","0","1"
"684","2011-04-07","0","0","0","0","1"
"685","2011-04-14","0","0","0","0","0"
"686","2011-04-21","0","0","0","0","0"
"687","2011-04-28","0","1","0","0","0"
"688","2011-05-05","0","0","0","0","0"
"689","2011-05-12","0","0","0","0","0"
"690","2011-05-19","0","0","0","0","0"
"691","2011-05-26","0","0","0","0","0"
"692","2011-06-02","0","0","0","0","0"
"693","2011-06-09","0","0","0","0","0"
"694","2011-06-16","0","0","0","0","0"
"695","2011-06-23","0","0","0","1","0"
"696","2011-06-30","0","1","1","1","0"
"697","2011-07-07","0","0","1","0","0"
"698","2011-07-14","0","0","1","0","0"
"699","2011-07-21","0","0","1","0","0"
"700","2011-07-28","0","0","1","0","0"
"701","2011-08-04","0","0","0","0","0"
"702","2011-08-11","0","1","0","0","0"
"703","2011-08-18","0","0","1","0","0"
"704","2011-08-25","0","1","0","0","0"
"705","2011-09-01","0","0","1","0","0"
"706","2011-09-08","0","0","1","0","0"
"707","2011-09-15","0","1","1","1","1"
"708","2011-09-22","1","0","1","1","1"
"709","2011-09-29","1","1","1","1","1"
"710","2011-10-06","1","1","1","1","1"
"711","2011-10-13","1","1","1","1","1"
"712","2011-10-20","1","1","1","1","1"
"713","2011-10-27","1","1","1","1","1"
"714","2011-11-03","0","1","1","1","0"
"715","2011-11-10","0","1","1","1","1"
"716","2011-11-17","1","1","1","1","1"
"717","2011-11-24","1","1","1","1","1"
"718","2011-12-01","1","1","1","1","1"
"719","2011-12-08","1","1","1","1","1"
"720","2011-12-15","1","1","1","1","1"
"721","2011-12-22","1","1","1","1","1"
"722","2011-12-29","1","1","1","1","1"
"723","2012-01-05","1","1","0","0","1"
"724","2012-01-12","1","0","0","0","0"
"725","2012-01-19","0","1","0","0","1"
"726","2012-01-26","0","0","0","1","0"
"727","2012-02-02","0","0","0","0","1"
"728","2012-02-09","0","0","0","0","0"
"729","2012-02-16","0","1","0","0","1"
"730","2012-02-23","0","1","0","0","0"
"731","2012-03-01","0","1","0","0","1"
"732","2012-03-08","0","1","0","0","0"
"733","2012-03-15","0","0","0","0","0"
"734","2012-03-22","0","0","0","0","0"
"735","2012-03-29","0","0","0","0","0"
"736","2012-04-05","0","0","0","0","0"
"737","2012-04-12","0","0","0","0","0"
"738","2012-04-19","0","0","0","0","0"
"739","2012-04-26","0","0","1","0","1"
"740","2012-05-03","0","0","0","0","0"
"741","2012-05-10","0","0","0","0","0"
"742","2012-05-17","0","0","0","0","0"
"743","2012-05-24","0","0","0","0","0"
"744","2012-05-31","0","0","0","0","0"
"745","2012-06-07","0","0","1","0","1"
"746","2012-06-14","0","0","1","0","0"
"747","2012-06-21","0","0","1","0","1"
"748","2012-06-28","0","0","1","1","0"
"749","2012-07-05","0","0","1","1","0"
"750","2012-07-12","0","0","1","0","1"
"751","2012-07-19","0","0","1","1","0"
"752","2012-07-26","0","0","1","0","0"
"753","2012-08-02","0","0","1","0","0"
"754","2012-08-09","0","0","1","1","0"
"755","2012-08-16","0","0","1","1","0"
"756","2012-08-23","0","0","1","1","0"
"757","2012-08-30","0","0","1","1","0"
"758","2012-09-06","0","0","1","1","0"
"759","2012-09-13","0","0","1","1","0"
"760","2012-09-20","0","1","1","1","1"
"761","2012-09-27","1","0","1","1","1"
"762","2012-10-04","1","1","1","1","0"
"763","2012-10-11","1","1","1","1","0"
"764","2012-10-18","1","1","1","1","0"
"765","2012-10-25","1","0","1","0","1"
"766","2012-11-01","1","1","1","1","1"
"767","2012-11-08","1","0","1","1","1"
"768","2012-11-15","1","0","1","1","1"
"769","2012-11-22","1","0","1","1","0"
"770","2012-11-29","0","1","1","1","1"
"771","2012-12-06","1","1","1","1","1"
"772","2012-12-13","1","1","1","1","0"
"773","2012-12-20","1","0","0","0","0"
"774","2012-12-27","1","0","1","1","0"
"775","2013-01-03","1","0","1","1","0"
"776","2013-01-10","1","0","0","1","0"
"777","2013-01-17","1","0","1","1","1"
"778","2013-01-24","1","0","0","1","0"
"779","2013-01-31","1","1","0","1","1"
"780","2013-02-07","1","0","0","1","1"
"781","2013-02-14","1","0","0","0","0"
"782","2013-02-21","1","0","0","0","0"
"783","2013-02-28","1","0","0","0","0"
"784","2013-03-07","0","0","0","0","0"
"785","2013-03-14","1","0","0","0","0"
"786","2013-03-21","0","0","0","0","0"
"787","2013-03-28","1","0","0","0","0"
"788","2013-04-04","0","0","0","0","0"
"789","2013-04-11","0","1","1","1","1"
"790","2013-04-18","0","1","1","1","1"
"791","2013-04-25","0","0","1","0","1"
"792","2013-05-02","0","0","0","1","0"
"793","2013-05-09","0","0","0","0","1"
"794","2013-05-16","0","0","0","0","0"
"795","2013-05-23","0","0","1","1","1"
"796","2013-05-30","0","0","1","0","0"
"797","2013-06-06","0","0","1","0","0"
"798","2013-06-13","0","0","1","0","0"
"799","2013-06-20","0","0","1","1","1"
"800","2013-06-27","0","0","1","0","0"
"801","2013-07-04","0","0","1","1","0"
"802","2013-07-11","0","0","1","1","1"
"803","2013-07-18","0","1","1","0","1"
"804","2013-07-25","0","1","1","1","1"
"805","2013-08-01","0","1","1","1","1"
"806","2013-08-08","0","0","1","1","1"
"807","2013-08-15","0","0","1","1","1"
"808","2013-08-22","0","1","1","1","0"
"809","2013-08-29","0","1","1","1","1"
"810","2013-09-05","0","0","1","1","1"
"811","2013-09-12","0","1","1","1","1"
"812","2013-09-19","0","0","1","1","0"
"813","2013-09-26","0","0","1","1","0"
"814","2013-10-03","0","0","1","1","1"
"815","2013-10-10","0","1","1","1","1"
"816","2013-10-17","0","0","1","1","1"
"817","2013-10-24","0","1","1","1","1"
"818","2013-10-31","1","1","1","1","1"
"819","2013-11-07","0","1","1","1","1"
"820","2013-11-14","1","1","1","1","1"
"821","2013-11-21","1","1","1","1","1"
"822","2013-11-28","0","1","1","1","1"
"823","2013-12-05","0","0","0","1","1"
"824","2013-12-12","0","0","1","1","1"
"825","2013-12-19","0","0","0","1","1"
"826","2013-12-26","0","0","0","1","1"
"827","2014-01-02","0","0","0","0","0"
"828","2014-01-09","0","0","1","1","0"
"829","2014-01-16","0","1","0","1","1"
"830","2014-01-23","0","1","1","1","0"
"831","2014-01-30","0","1","1","1","0"
"832","2014-02-06","0","0","1","1","0"
"833","2014-02-13","0","0","1","1","0"
"834","2014-02-20","0","1","1","1","1"
"835","2014-02-27","0","0","1","1","0"
"836","2014-03-06","0","0","1","1","0"
"837","2014-03-13","0","0","1","0","0"
"838","2014-03-20","0","0","1","1","1"
"839","2014-03-27","0","0","1","0","1"
"840","2014-04-03","0","0","0","0","0"
"841","2014-04-10","0","0","1","1","0"
"842","2014-04-17","0","1","1","0","1"
"843","2014-04-24","0","1","0","0","0"
"844","2014-05-01","0","1","1","0","0"
"845","2014-05-08","0","0","1","0","0"
"846","2014-05-15","0","0","1","0","0"
"847","2014-05-22","0","1","1","0","1"
"848","2014-05-29","0","0","1","0","1"
"849","2014-06-05","0","0","0","0","0"
"850","2014-06-12","0","0","1","0","0"
"851","2014-06-19","0","0","1","1","1"
"852","2014-06-26","0","0","1","1","0"
"853","2014-07-03","0","0","1","1","1"
"854","2014-07-10","0","0","1","1","1"
"855","2014-07-17","0","0","1","0","0"
"856","2014-07-24","0","0","1","0","1"
"857","2014-07-31","1","0","1","1","1"
"858","2014-08-07","0","1","1","0","1"
"859","2014-08-14","1","0","1","0","0"
"860","2014-08-21","0","0","1","0","0"
"861","2014-08-28","1","1","1","0","0"
"862","2014-09-04","0","0","1","1","1"
"863","2014-09-11","0","0","1","1","0"
"864","2014-09-18","0","0","1","1","0"
"865","2014-09-25","0","0","1","1","0"
"866","2014-10-02","0","0","1","1","0"
"867","2014-10-09","0","0","1","1","0"
"868","2014-10-16","0","1","1","1","0"
"869","2014-10-23","1","1","1","1","1"
"870","2014-10-30","1","1","1","1","1"
"871","2014-11-06","1","1","1","1","1"
"872","2014-11-13","1","1","1","1","1"
"873","2014-11-20","1","0","1","1","0"
"874","2014-11-27","0","0","1","0","1"
"875","2014-12-04","0","0","1","1","0"
"876","2014-12-11","0","0","1","1","0"
"877","2014-12-18","0","0","1","1","0"
"878","2014-12-25","0","0","1","0","1"
"879","2015-01-01","0","0","1","0","0"
"880","2015-01-08","0","0","1","0","0"
"881","2015-01-15","0","0","1","0","0"
"882","2015-01-22","0","0","0","1","0"
"883","2015-01-29","0","0","1","1","0"
"884","2015-02-05","0","0","1","0","0"
"885","2015-02-12","0","0","1","1","0"
"886","2015-02-19","0","0","1","1","1"
"887","2015-02-26","0","0","1","0","0"
"888","2015-03-05","0","0","1","0","0"
"889","2015-03-12","0","0","1","1","1"
"890","2015-03-19","0","0","1","1","0"
"891","2015-03-26","0","0","1","1","1"
"892","2015-04-02","0","0","1","0","0"
"893","2015-04-09","0","1","1","1","0"
"894","2015-04-16","0","0","1","0","1"
"895","2015-04-23","0","1","0","0","0"
"896","2015-04-30","0","0","1","1","0"
"897","2015-05-07","0","1","0","1","1"
"898","2015-05-14","0","1","0","1","0"
"899","2015-05-21","0","1","0","1","0"
"900","2015-05-28","0","1","0","1","0"
"901","2015-06-04","0","1","1","1","0"
"902","2015-06-11","0","0","1","0","1"
"903","2015-06-18","0","0","0","0","0"
"904","2015-06-25","0","0","0","0","0"
"905","2015-07-02","0","0","1","1","0"
"906","2015-07-09","0","0","1","1","0"
"907","2015-07-16","0","0","0","0","0"
"908","2015-07-23","0","0","0","0","0"
"909","2015-07-30","0","0","0","0","0"
"910","2015-08-06","0","0","0","0","0"
"911","2015-08-13","0","0","1","0","0"
"912","2015-08-20","0","0","1","1","1"
"913","2015-08-27","0","0","1","1","0"
"914","2015-09-03","0","0","1","1","0"
"915","2015-09-10","0","0","1","1","0"
"916","2015-09-17","0","0","1","1","1"
"917","2015-09-24","0","0","1","1","0"
"918","2015-10-01","0","0","1","1","1"
"919","2015-10-08","1","0","1","1","1"
"920","2015-10-15","1","0","1","1","1"
"921","2015-10-22","1","1","1","1","1"
"922","2015-10-29","1","1","1","1","0"
"923","2015-11-05","1","1","1","1","1"
"924","2015-11-12","1","0","1","1","1"
"925","2015-11-19","1","0","1","1","1"
"926","2015-11-26","1","0","1","1","1"
"927","2015-12-03","1","0","1","1","1"
"928","2015-12-10","1","0","1","1","1"
"929","2015-12-17","1","1","1","1","1"
"930","2015-12-24","1","1","1","0","0"
"931","2015-12-31","1","0","1","0","0"
"932","2016-01-07","1","0","1","1","1"
"933","2016-01-14","1","0","1","1","1"
"934","2016-01-21","1","0","1","0","0"
"935","2016-01-28","1","0","1","0","0"
"936","2016-02-04","1","0","1","1","0"
"937","2016-02-11","1","0","1","1","0"
"938","2016-02-18","0","0","1","1","0"
"939","2016-02-25","0","0","1","1","0"
"940","2016-03-03","0","0","1","1","0"
"941","2016-03-10","0","0","1","0","1"
"942","2016-03-17","0","0","1","1","0"
"943","2016-03-24","1","0","1","0","0"
"944","2016-03-31","1","0","1","0","0"
"945","2016-04-07","0","1","1","0","0"
"946","2016-04-14","0","0","1","0","0"
"947","2016-04-21","0","1","0","1","0"
"948","2016-04-28","0","0","0","0","0"
"949","2016-05-05","0","0","1","1","0"
"950","2016-05-12","0","0","1","0","1"
"951","2016-05-19","0","1","1","0","0"
"952","2016-05-26","0","0","1","1","0"
"953","2016-06-02","0","0","0","0","0"
"954","2016-06-09","0","0","1","1","0"
"955","2016-06-16","0","0","1","1","0"
"956","2016-06-23","0","0","1","1","0"
"957","2016-06-30","0","0","1","0","0"
"958","2016-07-07","0","0","1","0","0"
"959","2016-07-14","0","0","1","1","0"
"960","2016-07-21","0","0","1","0","1"
"961","2016-07-28","0","0","1","0","1"
"962","2016-08-04","0","0","1","0","0"
"963","2016-08-11","0","0","1","1","0"
"964","2016-08-18","0","0","1","1","0"
"965","2016-08-25","0","0","1","1","0"
"966","2016-09-01","0","1","1","0","0"
"967","2016-09-08","0","0","1","1","0"
"968","2016-09-15","1","0","1","0","0"
"969","2016-09-22","1","0","1","0","0"
"970","2016-09-29","1","0","1","1","0"
"971","2016-10-06","1","0","1","1","0"
"972","2016-10-13","1","0","1","1","0"
"973","2016-10-20","1","0","1","0","0"
"974","2016-10-27","1","0","1","0","0"
"975","2016-11-03","1","0","1","0","0"
"976","2016-11-10","1","0","1","0","1"
"977","2016-11-17","1","0","1","0","1"
"978","2016-11-24","1","0","1","0","1"
"979","2016-12-01","1","0","0","1","1"
"980","2016-12-08","1","0","1","0","1"
"981","2016-12-15","1","0","0","0","0"
"982","2016-12-22","1","0","0","0","0"
"983","2016-12-29","1","0","0","0","1"
"984","2017-01-05","1","1","0","1","1"
"985","2017-01-12","1","1","0","1","1"
"986","2017-01-19","1","0","0","0","1"
"987","2017-01-26","1","1","0","0","0"
"988","2017-02-02","1","0","0","0","0"
"989","2017-02-09","1","0","0","0","0"
"990","2017-02-16","1","0","0","0","0"
"991","2017-02-23","1","0","1","0","1"
"992","2017-03-02","1","0","0","0","1"
"993","2017-03-09","0","0","0","0","1"
"994","2017-03-16","1","1","0","1","1"
"995","2017-03-23","1","0","0","1","0"
"996","2017-03-30","1","0","0","0","0"
"997","2017-04-06","0","0","0","1","1"
"998","2017-04-13","0","0","0","0","0"
"999","2017-04-20","0","0","0","0","0"
"1000","2017-04-27","0","0","0","0","0"
"1001","2017-05-04","0","0","0","0","0"
"1002","2017-05-11","0","0","0","0","0"
"1003","2017-05-18","0","0","0","0","0"
"1004","2017-05-25","0","0","0","0","0"
"1005","2017-06-01","0","0","0","0","0"
"1006","2017-06-08","0","0","1","1","0"
"1007","2017-06-15","0","0","1","1","1"
"1008","2017-06-22","0","0","1","1","1"
"1009","2017-06-29","0","0","1","1","1"
"1010","2017-07-06","0","0","1","1","1"
"1011","2017-07-13","0","0","1","1","0"
"1012","2017-07-20","0","0","1","1","0"
"1013","2017-07-27","0","0","1","1","1"
"1014","2017-08-03","0","0","1","1","1"
"1015","2017-08-10","0","0","1","1","1"
"1016","2017-08-17","0","0","1","1","0"
"1017","2017-08-24","0","0","1","1","0"
"1018","2017-08-31","0","1","1","0","0"
"1019","2017-09-07","0","0","1","0","1"
"1020","2017-09-14","0","0","1","1","0"
"1021","2017-09-21","0","0","1","1","0"
"1022","2017-09-28","0","1","1","1","0"
"1023","2017-10-05","0","1","1","1","1"
"1024","2017-10-12","0","1","1","1","0"
"1025","2017-10-19","0","1","1","1","0"
"1026","2017-10-26","0","1","1","1","1"
"1027","2017-11-02","0","1","1","1","1"
"1028","2017-11-09","1","1","1","1","1"
"1029","2017-11-16","1","1","1","1","1"
"1030","2017-11-23","1","1","1","1","0"
"1031","2017-11-30","1","0","1","1","0"
"1032","2017-12-07","1","1","1","1","0"
"1033","2017-12-14","1","0","1","1","1"
"1034","2017-12-21","1","0","1","1","1"
"1035","2017-12-28","1","1","1","1","1"
"1036","2018-01-04","1","0","0","1","0"
"1037","2018-01-11","0","0","1","1","0"
"1038","2018-01-18","0","0","0","1","0"
"1039","2018-01-25","0","0","1","0","0"
"1040","2018-02-01","0","0","1","0","0"
"1041","2018-02-08","0","0","1","0","0"
"1042","2018-02-15","1","0","1","0","0"
"1043","2018-02-22","1","0","1","0","0"
"1044","2018-03-01","1","0","0","0","0"
"1045","2018-03-08","1","0","0","0","0"
"1046","2018-03-15","1","0","0","0","0"
"1047","2018-03-22","1","0","0","0","0"
"1048","2018-03-29","1","0","0","0","0"
"1049","2018-04-05","1","0","0","0","0"
"1050","2018-04-12","1","0","0","1","0"
"1051","2018-04-19","1","0","0","0","0"
"1052","2018-04-26","1","0","0","0","0"
"1053","2018-05-03","1","0","0","0","0"
"1054","2018-05-10","0","0","0","1","0"
"1055","2018-05-17","0","0","1","1","0"
"1056","2018-05-24","0","0","1","1","0"
"1057","2018-05-31","1","0","1","1","0"
"1058","2018-06-07","1","0","1","1","0"
"1059","2018-06-14","1","0","1","1","0"
"1060","2018-06-21","1","0","1","1","0"
"1061","2018-06-28","1","0","1","1","0"
"1062","2018-07-05","1","0","1","1","0"
"1063","2018-07-12","1","0","1","1","0"
"1064","2018-07-19","1","0","1","1","0"
"1065","2018-07-26","1","0","1","1","0"
"1066","2018-08-02","1","0","1","1","0"
"1067","2018-08-09","1","0","1","1","0"
"1068","2018-08-16","1","0","1","1","0"
"1069","2018-08-23","1","0","1","1","0"
"1070","2018-08-30","1","0","1","1","0"
"1071","2018-09-13","1","0","1","1","0"
"1072","2018-09-20","1","0","1","1","0"
